country,isocode,year,POP,XRAT,Currency_Unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdptt,grgdpch,grgdpl2,grtgdp,grda
New Zealand,NZL,1992,3493.554,1.86179,New Zealand Dollar,1.499219807,51096.09652,14625.8213,14703.62543,14351.74886,72.50960204,8.718918839,16.37835117,80.52572026,80.43599524,78.41135432,83.90856334,88.03611151,59.47369756,59.63174445,59.94896394,19305.40345,19271.95371,19265.39161,71.09649079,8.824764687,15.24663985,45.3478524,21775.80186,39905.91718,39919.50977,18823.49328,0.201658603,0.17380507,1.285771416,0.858293691
New Zealand,NZL,1993,3536.637,1.85051,New Zealand Dollar,1.49169092,55471.95383,15684.94415,15809.85355,15354.77353,70.24952892,8.096402217,18.77561074,80.60971951,80.43001528,78.28780133,83.02930258,88.18323144,57.73478958,61.63628104,62.12713077,20177.52265,20153.31772,20162.86912,69.73494651,8.123374106,17.39391543,45.95047123,22794.0566,41802.55565,41782.75325,19791.0027,4.658496092,4.573298702,5.862911351,4.668933224
New Zealand,NZL,1994,3586.304,1.68652,New Zealand Dollar,1.48820711,59540.964,16602.31927,16758.41757,16447.51203,70.71306736,7.536221332,19.89549117,88.24129626,88.03215787,85.3031129,90.66375377,97.70898017,58.96316292,62.13550604,62.71971639,20973.74928,20951.46658,20977.83904,69.96521433,7.512450459,18.79157862,48.45250787,23713.68042,42929.27102,42875.30213,20574.71297,4.041934278,3.960384447,5.420359111,5.072328222
New Zealand,NZL,1995,3642.182,1.52388,New Zealand Dollar,1.493765267,63292.853,17377.72934,17540.78238,17402.0565,70.71840406,7.328295153,21.16242452,98.02381201,97.69630532,95.01614966,101.8869333,106.7147364,56.58487527,62.87709215,63.46705997,21511.86605,21493.83056,21524.39163,70.12138049,7.405102236,19.78183827,48.54517159,24331.14354,43611.52898,43549.60785,21100.34207,2.605380773,2.588668373,4.187096618,3.697821505
New Zealand,NZL,1996,3697.014,1.45485,New Zealand Dollar,1.492901203,66495.09539,17986.16272,18140.99393,18034.50772,71.20330353,7.059457376,21.15024693,102.6154726,102.1597348,100.1867631,107.2070795,109.2475078,54.87121419,62.24940811,62.78527288,21888.20138,21865.92573,21901.05644,70.72584147,7.157940101,19.7732902,49.59928753,24751.97814,43778.65627,43708.43247,21501.80578,1.749944058,1.731171931,3.262705396,2.095648494
New Zealand,NZL,1997,3738.42,1.51242,New Zealand Dollar,1.493575352,68955.62323,18445.12474,18625.97728,18548.31247,71.72025224,7.840740238,20.02203715,98.75400693,98.30908431,96.45312652,99.91661704,106.5298189,54.98573598,60.74559769,61.34120198,22297.26226,22275.39638,22299.48573,70.53103557,7.689061668,19.10096174,49.70613969,25197.07645,44639.11094,44590.88889,21791.05388,1.819224059,1.872642667,3.013600922,1.521863262
New Zealand,NZL,1998,3764.312,1.86825,New Zealand Dollar,1.49681621,70064.58782,18612.85351,18788.36931,18734.32593,73.78080935,7.161990249,18.7695577,80.11862491,79.67980164,78.58230132,81.50422588,85.62422279,57.67384982,58.73964109,59.29354514,22466.7981,22429.27415,22462.73293,71.85166522,7.040289169,18.1984197,50.21246418,25378.4246,45245.68769,45178.29316,21876.07318,0.73206712,0.690797014,1.388173477,0.449802584
New Zealand,NZL,1999,3783.756,1.88961,New Zealand Dollar,1.490330236,74600.11521,19715.8895,19931.87378,20079.32294,72.13891412,7.824244936,20.77660663,78.86972635,78.32214947,77.47413738,79.44081341,83.51136941,61.05290286,59.15045984,59.79844324,23511.92785,23495.55845,23508.26269,70.24412771,7.617657983,20.04617481,52.12615459,26545.12598,47227.10159,47201.5793,22850.70048,4.654508283,4.753984861,5.295076164,5.639829455
New Zealand,NZL,2000,3802.4,2.20115,New Zealand Dollar,1.497820621,78452.81917,20632.44771,20886.93662,20539.58549,71.20077377,6.833777209,20.30244246,68.04718538,67.4378643,66.92011127,69.59458718,71.46076266,68.38371371,58.81477515,59.54022025,23917.5242,23890.33659,23913.40213,69.86786722,6.770712369,19.48088121,52.50530861,26988.01284,47873.9601,47827.78354,23378.46714,1.723391636,1.680224523,2.181241529,-0.180283979
New Zealand,NZL,2001,3837.878,2.37875,New Zealand Dollar,1.507119853,83817.92966,21839.65453,22120.02065,21608.31866,70.32191829,6.80403406,20.56074966,63.35763963,62.89695551,61.74203564,65.57861469,68.10934555,66.85159469,60.83783012,61.61883451,24510.27067,24489.10486,24509.30205,69.40335654,6.824959265,20.1367228,52.53486896,27632.16343,48493.66982,48453.70802,24180.50709,2.491907751,2.506319962,3.462747276,2.769586917
New Zealand,NZL,2002,3898.456,2.16219,New Zealand Dollar,1.495671972,88802.92584,22778.99913,23039.72551,22608.06985,70.32660018,6.685315007,21.11455706,69.17393807,68.56609685,68.24022475,70.4824634,71.85386356,62.21681928,61.90579038,62.61435849,25322.20985,25301.42692,25322.75283,69.07684352,6.597838093,20.43654983,53.83417027,28515.18137,49467.69952,49426.03961,24802.33141,3.31894715,3.317075358,4.94785721,3.044892572
New Zealand,NZL,2003,3960.281,1.7221,New Zealand Dollar,1.479173776,96016.10049,24244.76962,24543.73905,24457.39318,70.96394992,6.710462056,21.97378396,85.89360524,85.16417082,84.15147025,88.60340143,90.68713354,57.008154,63.47524727,64.25797933,25974.92445,25964.00771,25980.02633,70.139962,6.684098413,22.19922614,55.01329146,29207.58413,50737.90836,50706.62467,25812.20695,2.595584701,2.618748688,4.246163269,5.731049304
New Zealand,NZL,2004,4008.166,1.50868,New Zealand Dollar,1.472751458,103234.0573,25755.93358,26059.89344,26232.26936,70.60431592,6.638107784,23.41903686,97.61854456,96.70479865,95.91665786,102.2183893,101.4520402,57.89071281,63.97520376,64.73021014,26589.24064,26586.57772,26589.5334,70.74255177,6.70970914,23.55137716,57.66739025,29849.79017,51321.05969,51315.35485,26679.47933,2.346060259,2.397819369,3.635943528,4.446194761
New Zealand,NZL,2005,4048.224,1.42027,New Zealand Dollar,1.455390689,110330.0467,27253.9382,27562.41374,28173.01847,71.36482084,6.845754038,24.00477804,102.4728178,101.4697488,101.0985019,106.4388354,105.4409597,56.93720925,64.1534992,64.8796249,27253.9382,27253.9382,27253.9382,71.36482084,6.845754039,24.00477804,56.85652191,30541.55144,51777.47414,51777.47414,27253.9382,2.49874561,2.510140611,3.534636905,3.739825335
New Zealand,NZL,2006,4089.964,1.54206,New Zealand Dollar,1.452335491,116132.3118,28394.45819,28689.62678,29093.74111,71.34251784,7.333865146,22.73218998,94.18151632,93.26950045,93.34833908,96.93305749,95.91221583,58.65074477,63.67788858,64.3398386,27617.31484,27608.99033,27617.31484,71.29380582,7.256057678,22.38161307,55.86266931,30895.07188,51852.15787,51836.5284,27487.80317,1.333299583,1.302755322,2.34725706,0.030620006
New Zealand,NZL,2007,4132.341,1.36068,New Zealand Dollar,1.443942949,125988.3251,30488.36605,30776.59905,31036.72183,70.10626112,7.365938901,23.37299662,106.1192161,105.2120513,104.9008429,110.0744152,108.5303655,57.58145655,65.85549411,66.47808329,28051.31617,28052.66345,28054.92571,71.78742379,7.348000003,23.6958294,58.07469756,31346.78305,52322.99554,52318.77638,28603.88843,1.58455253,1.606987843,2.65975978,3.519054296
New Zealand,NZL,2008,4173.46,1.42273,New Zealand Dollar,1.434944803,128910.2412,30888.09794,31111.03519,31515.253,70.78770662,7.973376396,22.53819172,100.8585468,100.0190856,100.5331551,104.9522075,100.4255344,63.13845375,66.11876936,66.59598672,27608.27015,27607.96057,27613.79975,71.80764336,7.931875406,22.72008963,56.10916434,30823.19564,51410.08215,51399.21105,27925.43328,-1.572365442,-1.585242972,-0.605963577,-1.940769941
New Zealand,NZL,2009,4213.418,1.60016,New Zealand Dollar,1.44720023,129423.5109,30716.98818,30941.36303,30489.81303,71.67622209,8.066304327,18.79810027,90.44097031,89.81265493,90.15276855,91.12949958,91.24226721,54.51883639,68.02213399,68.51900743,27508.66618,27475.41728,27509.6289,71.87961966,7.788549982,18.80644115,54.25961909,30676.02679,51265.78228,51202.02696,27489.3137,-0.377242,-0.480090845,0.472743621,-4.352572406
New Zealand,NZL,2010,4252.277,1.38743,New Zealand Dollar,1.448348191,135944.0559,31969.70844,32219.76499,31734.32669,70.63895079,8.029902758,19.8244989,104.3907218,103.493132,104.4507011,105.9813302,103.5394232,55.15852152,68.65083082,69.18779505,27788.34908,27765.61242,27789.6314,72.26793695,7.901269575,20.185702,56.67736412,30957.69139,51829.67599,51784.87886,28312.25437,1.017834527,1.056199217,1.988208063,2.988019187
Nicaragua,NIC,1950,1097.916,1.47E-09,Cordoba Oro,9.30E-10,331.5025292,301.9379708,308.769834,312.7770833,77.83913952,12.4671791,10.99149253,63.26654055,64.67767618,67.5042544,24.26436091,77.83397247,25.69754839,15.59672445,15.94962702,1926.745658,2001.681079,1903.237464,83.20350172,13.12293283,11.6851307,19.62375921,2438.864196,6360.010879,6688.977953,2053.519195,,,,
Nicaragua,NIC,1951,1131.307,1.47E-09,Cordoba Oro,1.07E-09,383.0810229,338.6180965,347.0675361,344.6038862,74.46591738,10.55410691,14.27012831,72.62179784,73.16766444,76.42527755,30.88823211,83.52201067,33.37650454,15.36080631,15.74410007,2105.165926,2189.469794,2080.548181,77.57437214,11.36294379,14.54723404,22.7067085,2672.937824,6994.694546,7360.883331,2194.494567,9.316268751,9.381550213,12.70817934,4.952673046
Nicaragua,NIC,1952,1165.79,1.47E-09,Cordoba Oro,1.07E-09,450.8676485,386.7485984,396.7947154,404.3211552,75.52282242,9.926695164,16.4472919,72.92855276,73.05556866,75.98089567,33.18328935,83.13436807,34.64457107,16.85521894,17.29304729,2396.819203,2498.87912,2369.847358,77.84330717,10.8492597,16.85047601,24.07012361,3052.465535,8013.459663,8449.77081,2481.57035,13.90494961,14.13170103,17.61051221,16.30309128
Nicaragua,NIC,1953,1201.514,1.47E-09,Cordoba Oro,1.17E-09,487.2042309,405.4919301,417.492936,425.9268325,74.61054573,10.48294954,16.92663387,79.35240849,79.45128091,83.83848915,34.4459414,87.68207862,32.06463789,17.05902319,17.56390485,2421.78909,2521.295642,2393.398059,78.86347855,11.51229181,18.2035103,27.7655243,3090.776051,8143.010681,8578.154086,2576.341612,0.993764504,0.89706309,3.988912121,3.698391298
Nicaragua,NIC,1954,1238.63,1.47E-09,Cordoba Oro,1.15E-09,553.1089048,446.5489329,459.2572835,487.2650032,76.09405724,10.92346331,19.08096077,77.98910515,78.42912128,83.05980611,32.91046188,84.42798638,32.69144424,19.17770431,19.72348322,2630.913411,2743.094146,2598.741344,80.68531727,11.6515781,19.98694734,29.14430897,3364.656826,8899.499457,9393.841722,2781.174952,8.579570946,8.797005014,12.15785611,12.39456421
Nicaragua,NIC,1955,1277.288,2.06E-09,Cordoba Oro,1.13E-09,594.1171525,465.1395398,478.0798081,494.3605692,74.74936457,10.51105491,18.14502891,54.61508705,54.96225834,58.1719342,22.73511277,58.78204133,37.86360639,18.62813177,19.14636985,2644.785579,2761.779011,2612.648958,80.67557241,11.24641257,19.28036792,33.43774743,3391.460933,9008.555437,9522.763954,2841.597493,0.535167315,0.681160167,3.823448251,-0.30210543
Nicaragua,NIC,1956,1317.387,2.06E-09,Cordoba Oro,1.09E-09,611.0932213,463.8676572,477.5831305,494.2616256,75.30676612,10.80359109,17.38191334,52.89600798,53.2520148,56.82996516,22.28439698,55.26650156,34.14754231,17.99384744,18.5258831,2584.544362,2696.968839,2552.897881,81.10304026,11.51894052,17.74638447,29.89540253,3321.673536,8856.298617,9356.097467,2753.511108,-2.28699217,-2.346682031,0.719032512,-3.044854289
Nicaragua,NIC,1957,1358.828,2.06E-09,Cordoba Oro,1.06E-09,678.182801,499.0939258,514.2906983,526.097404,75.72229526,10.50433946,16.06909137,51.42136606,51.7123803,55.17925255,21.50103948,53.53849638,35.25356806,18.72782545,19.29806381,2677.029185,2798.852204,2642.59997,82.06115922,11.26425808,16.39504166,30.92790737,3446.474468,9224.714691,9770.155658,2869.297443,3.513735868,3.777699016,7.042230718,3.174693827
Nicaragua,NIC,1958,1401.76,2.06E-09,Cordoba Oro,1.03E-09,698.6227583,498.3897089,514.1078674,521.9215787,75.31380665,10.9334356,15.27261609,49.96447824,50.30218387,53.73464291,20.30185173,52.79918371,37.18415564,18.6812265,19.27039292,2589.2338,2705.532651,2555.375301,82.07623099,11.40540595,15.89128198,32.44577931,3340.572264,8977.180791,9504.69222,2788.12869,-3.300714036,-3.334207951,-0.280064392,-3.62372318
Nicaragua,NIC,1959,1446.333,2.06E-09,Cordoba Oro,1.00E-09,710.240874,491.0631742,506.2785091,483.7171859,67.80792797,10.98756818,16.74819714,48.60063067,49.01761259,52.67093354,19.43790572,50.73830873,38.82191496,17.33856703,17.87579343,2457.020894,2549.91255,2429.503223,75.53769262,11.40691059,17.4448192,32.81035709,3183.527524,8590.357534,9016.106782,2688.316897,-4.925776592,-5.751921011,-2.755031654,-9.851975618
Nicaragua,NIC,1960,1492.698,2.06E-09,Cordoba Oro,9.92E-10,730.0898323,489.1075303,502.4355643,508.4312859,74.93316791,11.05571328,15.20445028,48.15050318,48.13700051,52.08956256,24.95251542,45.70735705,32.92283374,16.88710307,17.34727158,2490.778155,2600.824144,2456.938742,80.70156386,11.20675739,15.40750749,29.29348125,3227.103052,8746.940512,9259.186514,2640.790973,1.129264581,1.996601564,5.266299781,4.713877783
Nicaragua,NIC,1961,1540.819,2.06E-09,Cordoba Oro,9.81E-10,789.4559373,512.3612425,527.4106796,529.1590472,73.98622019,11.1620097,15.18327034,47.62361535,47.61192254,51.6697523,23.93445523,45.35269351,31.84825481,17.40489216,17.91612097,2580.619883,2691.935523,2546.61542,79.57075015,11.16294008,15.73651389,28.25006712,3355.537685,9067.880544,9585.330223,2738.299621,3.649935423,3.503173353,6.839867182,2.725851803
Nicaragua,NIC,1962,1590.597,2.06E-09,Cordoba Oro,9.51E-10,902.3451407,567.2996622,582.0505151,588.5692669,73.33387974,10.44726008,17.33882341,46.16435368,46.12116864,49.75457869,23.89097883,44.47481264,36.57340767,18.19974791,18.67297542,2812.679556,2942.659504,2775.40437,79.46694179,10.41538796,18.02463524,31.35463774,3669.002022,9884.376743,10480.04229,3000.737867,8.984040078,9.313892543,12.84540854,10.70864518
Nicaragua,NIC,1963,1642.083,2.06E-09,Cordoba Oro,9.67E-10,977.2280436,595.1148898,608.9525843,611.4626027,74.00014941,8.627065995,17.78497077,46.91914341,46.67808534,49.90123817,26.11128763,44.62413257,39.17248787,18.3580457,18.78490954,2932.649855,3089.566137,2890.872311,79.66170721,8.683990356,18.39232883,33.72973461,3832.951166,10297.51761,11005.28086,3117.122597,4.160400639,4.992308242,8.390802004,3.858122084
Nicaragua,NIC,1964,1695.33,2.06E-09,Cordoba Oro,9.82E-10,1123.158745,662.5015452,679.0472327,682.7307784,70.74595321,8.49446756,21.30203718,47.67193,47.55233409,51.76362321,26.09046702,42.71614333,39.36457966,19.26647893,19.74765085,3182.519458,3347.655108,3140.631309,77.1427961,8.458270075,22.13298244,36.47404141,4172.929137,11189.25616,11926.82835,3409.709174,8.639572122,8.35356679,11.86709343,9.327900845
Nicaragua,NIC,1965,1750.391,2.06E-09,Cordoba Oro,9.42E-10,1298.796343,742.0035542,755.2377726,766.4800014,71.63850244,8.472834646,21.37723105,45.74828382,45.55705741,48.59128931,27.90538805,43.3361906,40.70543103,20.12260656,20.48150912,3440.895628,3628.086333,3393.959806,79.27693266,8.431889045,23.00965058,38.53330967,4513.962899,12094.04546,12928.33255,3752.917555,8.066164777,8.376944943,11.89681598,11.21670334
Nicaragua,NIC,1966,1807.123,2.06E-09,Cordoba Oro,9.72E-10,1365.551611,755.649511,767.4656933,798.0970996,71.87763351,8.426031643,23.68757597,47.1672044,46.97194041,50.20323058,31.05951122,43.77529123,39.86914114,18.90498448,19.200604,3470.576939,3660.039833,3423.398278,78.23205929,8.132009808,24.88011502,37.54978448,4552.239384,12201.21236,13044.61814,3710.582499,0.867378347,0.88072601,4.150375676,1.335538716
Nicaragua,NIC,1967,1865.49,2.06E-09,Cordoba Oro,9.58E-10,1509.132362,808.9737075,822.9083719,863.8401391,74.20715504,8.709037257,22.05784474,46.48777336,46.25968778,49.56707134,31.7507372,42.07521181,39.81173645,19.39088241,19.72489258,3584.261653,3786.29186,3533.242552,81.39116134,8.526281953,23.33098297,40.4835624,4692.993357,12595.04379,13497.0954,3863.863751,3.208632606,3.449471368,6.790713384,5.206364412
Nicaragua,NIC,1968,1925.707,2.06E-09,Cordoba Oro,9.66E-10,1559.046776,809.5970862,824.9839706,840.8027051,74.00840015,8.576331443,19.33272803,46.91529368,46.62585599,50.05359215,32.00441181,41.57535371,37.56193614,17.95565864,18.29691684,3481.752705,3679.075026,3431.180388,80.72925737,8.225155755,20.3050833,36.3119029,4549.50601,12233.49269,13117.3335,3731.283073,-2.888626027,-2.831710761,0.304828632,-6.094183998
Nicaragua,NIC,1969,1987.988,2.06E-09,Cordoba Oro,9.39E-10,1719.092557,864.7399064,882.5869132,894.6863539,71.49968416,8.647394541,21.22382773,45.56078884,45.38607476,49.26387005,29.98519517,39.48100825,34.06698665,17.87637852,18.24532165,3602.971958,3793.97441,3554.805382,76.83608417,8.095430494,21.86508138,32.52371484,4704.336489,12676.61926,13529.50834,3794.777723,3.602987324,3.123050875,6.458245031,0.934308839
Nicaragua,NIC,1970,2052.544,2.06E-09,Cordoba Oro,9.02E-10,1855.401347,903.9520452,921.4373635,931.7548371,72.08830976,8.453358958,20.57804642,43.78391352,43.53963139,46.67019669,32.39206569,38.38503351,36.97729988,17.99295023,18.34099133,3535.594353,3713.560612,3490.908092,76.69325545,8.713097362,21.83199473,34.11134224,4611.336747,12451.07212,13245.21007,3748.928451,-1.797490538,-2.119513462,1.058962811,-1.717681385
Nicaragua,NIC,1971,2120.111,2.06E-09,Cordoba Oro,8.79E-10,2024.585957,954.9433764,977.0383348,986.7522036,72.14445729,8.447534255,20.40222419,42.66588647,42.41492101,45.82539609,31.98754248,35.95047907,36.29213483,17.7407773,18.15125372,3577.977437,3757.829275,3533.074518,76.19900625,8.591985039,21.53861058,32.99252314,4659.211906,12533.90577,13331.24388,3766.320075,1.207892755,1.19208133,4.523189146,0.373393625
Nicaragua,NIC,1972,2182.919,2.06E-09,Cordoba Oro,8.33E-10,2224.452536,1019.026604,1056.984789,1011.515354,69.75477119,8.518850746,17.42457209,40.40311318,40.09162567,44.32807011,29.87142024,29.54770328,44.06047516,17.40946643,18.05795956,3571.106346,3741.963354,3528.454659,75.54599469,8.964555667,18.6177638,37.17866744,4651.76843,12450.76245,13204.16481,3853.484059,-0.130760288,-0.422209721,2.527768772,-3.278422528
Nicaragua,NIC,1973,2247.502,2.06E-09,Cordoba Oro,9.87E-10,2488.302922,1107.141583,1127.748459,1169.010317,73.08346759,7.567212206,23.00810229,47.91859203,47.62057784,50.02803834,32.29125424,46.45138328,43.67114367,17.08917867,17.40725414,3690.783759,3896.791567,3643.582111,78.95457645,8.012995106,24.00494224,42.60007361,4801.891261,12788.80887,13677.56264,3948.893345,3.262829294,4.137619688,7.218595158,11.62744924
Nicaragua,NIC,1974,2319.604,2.06E-09,Cordoba Oro,1.15E-09,2946.987729,1270.470188,1296.127116,1399.087761,73.99758821,7.947549009,25.99857788,55.85660137,55.67528499,55.64309814,34.31112819,63.33868914,45.69575472,18.23988228,18.60823359,3871.945306,4086.033104,3823.918064,79.21915687,8.261072582,27.09400375,44.25066279,5037.536358,13350.95904,14266.1165,4104.002232,4.949413705,4.856342312,8.22023342,8.103098494
